ChIJ769iKfyjfDURyaWau3yF4VM,Cafe 413 Project,대한민국 서울특별시 강남구 역삼동 논현로97길 19-11,37.5023218,127.0344543
ChIJe3klzU-hfDURX6hezozjxg4,카페본디,대한민국 서울특별시 강남구 역삼동 840-7 다양빌딩 1층,37.4914653,127.0364622
ChIJ7S6MFLGjfDUReWNebbQ2vf0,에이비카페 강남 2호점 in the secret,대한민국 서울특별시 강남구 역삼1동 봉은사로4길 31,37.5031007,127.0267984
ChIJjV0txOKjfDURrskxDXs04u8,렉탱글618커피,대한민국 서울특별시 강남구 역삼1동 강남대로102길 40,37.5033862,127.0284547
ChIJ0RQJxuKjfDURnCJsef5hnhI,크라프트카페,대한민국 서울특별시 강남구 역삼1동 강남대로102길 38-5,37.5032967,127.02857
ChIJv5QBwDa8fDURJ9Thgy8x79k,미즐카페엠,대한민국 서울특별시 강북구 4.19로 107,37.6435975,127.0037587
ChIJm_4UG0i8fDURycRur8tFFFU,경계선,대한민국 서울특별시 강북구 인수동 516-62,37.6384718,127.0070898
ChIJT_JeKDG8fDURpJ2S0toMpNI,4.19 카페 인,대한민국 서울특별시 강북구 4.19로 88-1 카페인,37.6449918,127.0051228
ChIJfeRrn5G9fDURQHG3FZu2JxM,카페백야,대한민국 서울특별시 강북구 수유2동 251-10번지 2층,37.643882,127.0221073
ChIJQWPD4hC8fDURqfO0ErDmPtc,카페로담,대한민국 서울특별시 강북구 수유3동 191-43 1층,37.639028,127.0258672
ChIJrWmmzrq9fDURvMwmyNf3SyU,카페 시집,대한민국 서울특별시 강북구 솔샘로 301,37.6181753,127.0259465
ChIJZVxDoBG8fDURs6ASRRzu9nE,카페플라워,대한민국 번동 415-6번지 강북구 서울특별시 KR,37.6375719,127.0267175
ChIJ7XDaj069fDURME3tI79NjjI,카페멘디,대한민국 서울특별시 강북구 수유동 582-12,37.6471944,127.0087014
ChIJAzmGvwC9fDURKplk0G8R02w,카페하프,대한민국 서울특별시 강북구 도봉로89길 5-12 1층,37.6386246,127.0254895
ChIJW7iQyEG8fDURQqED2LpVdRU,나드카페,대한민국 서울특별시 강북구 수유동 472번지 나드빌딩 1층,37.6322465,127.017447
ChIJyWDRpEm9fDURLC0HxUlEa_c,디저트카페낙타,대한민국 서울특별시 강북구 수유동 567-13,37.6465379,127.0086507
ChIJWcjmbwG9fDURAqilJJwcgKU,카페 수유동,대한민국 서울특별시 강북구 노해로35길 7,37.6468058,127.0246729
ChIJIfFQ0DC8fDUR7HVoivsx6Tc,The달다,대한민국 서울특별시 강북구 4.19 로 21 길 18,37.6444511,127.0056716
ChIJFwCNe5q9fDURD5cGhdQo5wM,카페에일,대한민국 서울특별시 강북구 한천로143길 29,37.6404803,127.023652
ChIJvTTs0pK9fDURW2UOAw2CbW4,수유342,대한민국 서울특별시 강북구 수유동 342-2,37.6432308,127.0155913
ChIJx9KkFFi9fDUR2LtUjLlpN68,아띠랑스,대한민국 서울특별시 강북구 수유동 568-19,37.6471726,127.0095248
ChIJ60EIube9fDUR8Tj431WQoFI,Bun418,대한민국 서울특별시 강북구 번동 오패산로 414,37.6375686,127.0263165
ChIJyRENN-S9fDURQgI98vnRBKI,에임하이스터디카페,대한민국 서울특별시 강북구 수유동 192-3,37.6390289,127.025204
ChIJ8b7r_nq9fDURyYGnjzv0MIg,카페룸피니(CAFE LUMPINI),대한민국 서울특별시 강북구 미아동 솔매로45길 99,37.630292,127.0236063
ChIJrVYJrCa8fDURfYKBlEDbzis,"카페, 라티스",대한민국 서울특별시 강북구 우이동 71-12,37.6507685,127.0126786
ChIJv7D5M6q-fDURbJ0AKUI0Nfw,작약,대한민국 서울특별시 도봉구 창동 659-1,37.6489235,127.03566
ChIJmzvBTCW9fDURjqSvy_mVzlQ,카페문,대한민국 서울특별시 도봉구 창동 도봉로110아길 25,37.6451585,127.0376382
ChIJ-RDVEPe_fDURsypO8C-VyOg,쌍문동커피,대한민국 서울특별시 도봉구 창동 도봉로116길 5,37.64817499999999,127.035698
ChIJrVVMJvy5fDURnczROqzTKZY,cafe187,대한민국 서울특별시 도봉구 도봉동 611-19,37.6701763,127.0421983
ChIJiZUEHdO4fDUR1I1kLakwhYw,도봉산커피,대한민국 서울특별시 도봉구 도봉동 282-316번지 1층,37.6882321,127.0419155
ChIJrXKOPSi5fDUR-SRMNNK2DpE,카페비기닝,대한민국 도봉동 629-30번지 1층 102호 도봉구 서울특별시 KR,37.6779461,127.0493893
ChIJOwLq-oO5fDURBQuQav0bbqY,알레싸커피앤티,"대한민국 서울특별시 도봉구 도봉로150다길 28, 상가동 203호",37.66742869999999,127.0447481
ChIJXQO4uTe_fDURJgkYTizU1vk,카페 그리너리티,대한민국 서울특별시 도봉구 창동 667-5,37.6477401,127.0384856
ChIJ-1rMUCG8fDURMGk80BSkn1I,쌍문동커피,대한민국 서울특별시 도봉구 쌍문동 423-94번지 101호,37.6505597,127.0137516
ChIJHU5t-TO5fDURLnFvDoBttxg,와겐커피,대한민국 서울특별시 도봉구 방학1동 716-14,37.6667414,127.0449424
ChIJf3LJyba-fDURgI_I4SjmKgw,카페 더로비,대한민국 서울특별시 도봉구 방학동 방학로 171-5,37.6619876,127.0332537
ChIJgyDLW4C5fDURdMX0lfxpIpo,초록카페,대한민국 서울특별시 도봉구 도봉로181길 38 1층,37.6843628,127.0437587
ChIJ-ytJNcu_fDURQSToXwoRGLs,카페티끌,대한민국 서울특별시 도봉구 쌍문동 노해로 235,37.6513321,127.0342508
ChIJNXtpQkW5fDURSDHxhKuSmQ0,카페 오봉,대한민국 서울특별시 도봉구 도봉동 609-2,37.6708129,127.0407362
ChIJScCQfym5fDURMn2-uyX91QI,커피앤필,대한민국 서울특별시 도봉구 도봉동 92-42,37.6777776,127.045521
ChIJsZryf9a4fDURHg4toGfOm9k,까페더빅,대한민국 서울특별시 도봉구 도봉1동 563,37.6823968,127.0454405
ChIJPVkQfim5fDUR0P9v9QhW-So,카페말로,대한민국 도봉동 92-54번지 도봉동 지상1층 도봉구 서울특별시 KR,37.6776098,127.0454497
ChIJLUvHBhS_fDURojerLEDV2ho,카페방학,대한민국 서울특별시 도봉구 방학1동 264-46,37.6612148,127.0365626
ChIJUyKd9SK_fDURNynk0kEMGLM,헬로우슬라임,대한민국 서울특별시 도봉구 쌍문동 해등로 241-55,37.6559379,127.0308279
ChIJt23KyoK5fDURqL-YgXqMWRo,카페엔드케이스 도봉점,대한민국 서울특별시 도봉구 도봉동 도당로27길 60 신도봉시장 1층,37.67021769999999,127.0412104
ChIJBxdZ_pyZfDURjobdr9hFfSQ,24시무인카페 에그카페 은평 갈현로206점,대한민국 서울특별시 은평구 갈현동 갈현로 206,37.61575180000001,126.9136635
ChIJGy2jvYiXfDURg3Khds9F16A,투썸플레이스,대한민국 서울특별시 은평구 갈현2동 연서로 223,37.6184663,126.9198357
ChIJ0d5eysyZfDURipY6wYNnD9A,카페 브로슈어,대한민국 서울특별시 은평구 역촌동 51-75,37.6059052,126.9109264
ChIJsxfMAHSZfDURttb4AnJ4wmk,flot(플로),대한민국 서울특별시 은평구 서오릉로 20-1,37.6030649,126.9262691
ChIJdSSMCzCYfDURUQJcNhT317c,카페메이트,대한민국 서울특별시 은평구 역촌동 27-10,37.6044674,126.92155
ChIJDXYb2B-ZfDURY0L-332K3R0,카페 달력,대한민국 서울특별시 은평구 연서로18길 28-2,37.6119303,126.9205339
ChIJcfo-7DmYfDURvnLMJFMGoy0,카페 와인드,대한민국 서울특별시 은평구 응암로34가길 17,37.5995199,126.9229374
ChIJR75RY1KYfDUR9bFA2XUw62I,카페 아사,대한민국 서울특별시 은평구 응암3동 591-19,37.5890681,126.9140942
ChIJs-Pg9UGZfDUR7wikhd_HfMM,카페포조,대한민국 서울특별시 은평구 은평로16길 9,37.600565,126.93006
ChIJmx7XkE6YfDURYNby_vhj6W0,카페판다,대한민국 서울특별시 은평구 응암동 577-4번지 1층,37.5916466,126.9173077
ChIJl4b46YGZfDURmvD_z5O3uhk,동감,대한민국 서울특별시 은평구 증산로15나길 1,37.5907656,126.9062895
ChIJ_RmrOWuXfDURV_skOK05mDM,카페823m,대한민국 서울특별시 은평구 갈현동 453-22,37.6188107,126.9179866
ChIJXXzhXdSZfDURbQuzgYfVPIo,카페로이스,대한민국 갈현동 329-10번지 1층 105호 은평구 서울특별시 KR,37.6161825,126.9080123
ChIJ50FNeaWZfDURXnsah6U7-RY,유즈풀,대한민국 서울특별시 은평구 응암1동 120-34,37.5962225,126.9181439
ChIJfUqGEkqXfDURJ6Ae7U5EMEw,YM Coffee Project,대한민국 서울특별시 은평구 연서로29길 21-8,37.6191076,126.9176062
ChIJc9sbxTyYfDURvomy5WddUFM,빈티지 204,대한민국 서울특별시 은평구 은평로 193-1,37.6019657,126.9291429
ChIJvcmRMouZfDUROotrUXpnqtY,근린커피,대한민국 서울특별시 은평구 응암3동 응암로21길 23,37.59416,126.9153848
ChIJSVpwMNKXfDUR_AezjMSdw6Q,카페볼가심,대한민국 서울특별시 은평구 진관길 10,37.6389467,126.9454076
ChIJ2fJpsGiZfDURVuZWLDeQG7I,선과점,대한민국 서울특별시 은평구 역촌동 갈현로7가길 11,37.6027645,126.9091036
ChIJ9dr2JTKYfDURCMsvZYzdWUQ,감성적커피,대한민국 서울특별시 은평구 역촌동 22-52,37.6056888,126.9160917
ChIJFxt8ad-9fDURtO9NTNcD7Vs,밀월,대한민국 서울특별시 성북구 동소문로13가길 71,37.5904907,127.0094426
